Compound,0.02 V,0.1 V,0.5 V,1 V,5 V
10⁶ (CFU/ml),1.4e-05,1.6e-05,4.69e-05,8.37e-05,0.00663
10⁶ (CFU/ml),1.4e-05,1.59e-05,4.6e-05,8.14e-05,0.00647
10⁶ (CFU/ml),1.39e-05,1.58e-05,4.5e-05,7.92e-05,0.00632
10⁶ (CFU/ml),1.39e-05,1.57e-05,4.41e-05,7.7e-05,0.00616
10⁶ (CFU/ml),1.38e-05,1.56e-05,4.32e-05,7.5e-05,0.00601
10⁶ (CFU/ml),1.38e-05,1.55e-05,4.23e-05,7.29e-05,0.00586
10⁶ (CFU/ml),1.37e-05,1.54e-05,4.14e-05,7.1e-05,0.0057
10⁶ (CFU/ml),1.37e-05,1.53e-05,4.05e-05,6.91e-05,0.00555
10⁶ (CFU/ml),1.36e-05,1.51e-05,3.96e-05,6.72e-05,0.0054
10⁶ (CFU/ml),1.36e-05,1.5e-05,3.88e-05,6.53e-05,0.00525
10⁶ (CFU/ml),1.35e-05,1.49e-05,3.8e-05,6.34e-05,0.00511
10⁶ (CFU/ml),1.35e-05,1.48e-05,3.71e-05,6.16e-05,0.00496
10⁶ (CFU/ml),1.34e-05,1.47e-05,3.63e-05,5.98e-05,0.00481
10⁶ (CFU/ml),1.34e-05,1.46e-05,3.55e-05,5.8e-05,0.00466
10⁶ (CFU/ml),1.34e-05,1.45e-05,3.47e-05,5.62e-05,0.00451
10⁶ (CFU/ml),1.33e-05,1.44e-05,3.4e-05,5.45e-05,0.00436
10⁶ (CFU/ml),1.33e-05,1.43e-05,3.32e-05,5.28e-05,0.00422
10⁶ (CFU/ml),1.32e-05,1.42e-05,3.25e-05,5.12e-05,0.00407
10⁶ (CFU/ml),1.32e-05,1.41e-05,3.17e-05,4.95e-05,0.00392
10⁶ (CFU/ml),1.31e-05,1.4e-05,3.1e-05,4.79e-05,0.00378
10⁶ (CFU/ml),1.31e-05,1.39e-05,3.03e-05,4.63e-05,0.00363
10⁶ (CFU/ml),1.31e-05,1.38e-05,2.96e-05,4.48e-05,0.00349
10⁶ (CFU/ml),1.3e-05,1.36e-05,2.89e-05,4.33e-05,0.00335
10⁶ (CFU/ml),1.3e-05,1.35e-05,2.82e-05,4.19e-05,0.00322
10⁶ (CFU/ml),1.29e-05,1.34e-05,2.75e-05,4.05e-05,0.00308
10⁶ (CFU/ml),1.29e-05,1.33e-05,2.69e-05,3.91e-05,0.00294
10⁶ (CFU/ml),1.28e-05,1.32e-05,2.62e-05,3.78e-05,0.00281
10⁶ (CFU/ml),1.28e-05,1.31e-05,2.56e-05,3.65e-05,0.00268
10⁶ (CFU/ml),1.28e-05,1.3e-05,2.5e-05,3.52e-05,0.00255
10⁶ (CFU/ml),1.27e-05,1.29e-05,2.43e-05,3.39e-05,0.00241
10⁶ (CFU/ml),1.27e-05,1.28e-05,2.37e-05,3.27e-05,0.00228
10⁶ (CFU/ml),1.26e-05,1.27e-05,2.31e-05,3.15e-05,0.00215
10⁶ (CFU/ml),1.26e-05,1.26e-05,2.25e-05,3.03e-05,0.00203
10⁶ (CFU/ml),1.26e-05,1.25e-05,2.19e-05,2.91e-05,0.0019
10⁶ (CFU/ml),1.25e-05,1.24e-05,2.14e-05,2.8e-05,0.00177
10⁶ (CFU/ml),1.25e-05,1.23e-05,2.08e-05,2.69e-05,0.00165
10⁶ (CFU/ml),1.24e-05,1.22e-05,2.02e-05,2.58e-05,0.00152
10⁶ (CFU/ml),1.24e-05,1.21e-05,1.97e-05,2.48e-05,0.0014
10⁶ (CFU/ml),1.24e-05,1.2e-05,1.91e-05,2.37e-05,0.00128
10⁶ (CFU/ml),1.23e-05,1.19e-05,1.86e-05,2.27e-05,0.00117
10⁶ (CFU/ml),1.23e-05,1.18e-05,1.81e-05,2.17e-05,0.00106
10⁶ (CFU/ml),1.23e-05,1.17e-05,1.75e-05,2.07e-05,0.000958
10⁶ (CFU/ml),1.22e-05,1.16e-05,1.7e-05,1.98e-05,0.000862
10⁶ (CFU/ml),1.22e-05,1.15e-05,1.65e-05,1.89e-05,0.000774
10⁶ (CFU/ml),1.21e-05,1.15e-05,1.6e-05,1.79e-05,0.000693
10⁶ (CFU/ml),1.21e-05,1.14e-05,1.55e-05,1.7e-05,0.000619
10⁶ (CFU/ml),1.21e-05,1.13e-05,1.5e-05,1.61e-05,0.000552
10⁶ (CFU/ml),1.2e-05,1.12e-05,1.45e-05,1.53e-05,0.000489
10⁶ (CFU/ml),1.2e-05,1.11e-05,1.39e-05,1.46e-05,0.000432
10⁶ (CFU/ml),1.19e-05,1.09e-05,1.34e-05,1.4e-05,0.000377
10⁶ (CFU/ml),1.19e-05,1.09e-05,1.3e-05,1.33e-05,0.000328
10⁶ (CFU/ml),1.19e-05,1.08e-05,1.27e-05,1.26e-05,0.000285
10⁶ (CFU/ml),1.18e-05,1.07e-05,1.24e-05,1.19e-05,0.000247
10⁶ (CFU/ml),1.18e-05,1.07e-05,1.2e-05,1.12e-05,0.000212
10⁶ (CFU/ml),1.18e-05,1.06e-05,1.17e-05,1.04e-05,0.00018
10⁶ (CFU/ml),1.17e-05,1.05e-05,1.14e-05,9.69e-06,0.000153
10⁶ (CFU/ml),1.17e-05,1.04e-05,1.1e-05,8.69e-06,0.000129
10⁶ (CFU/ml),1.17e-05,1.03e-05,1.06e-05,7.96e-06,0.000106
10⁶ (CFU/ml),1.16e-05,1.02e-05,1.01e-05,7.1e-06,8.29e-05
10⁶ (CFU/ml),1.16e-05,1.01e-05,9.71e-06,6.34e-06,5.84e-05
10⁶ (CFU/ml),1.15e-05,9.96e-06,9.25e-06,5.77e-06,3.08e-05
10⁶ (CFU/ml),1.15e-05,9.85e-06,8.76e-06,5.1e-06,-8.82e-07
10⁶ (CFU/ml),1.15e-05,9.73e-06,8.26e-06,4.71e-06,-3.78e-05
10⁶ (CFU/ml),1.14e-05,9.62e-06,7.75e-06,4.28e-06,-8.02e-05
10⁶ (CFU/ml),1.14e-05,9.5e-06,7.22e-06,3.83e-06,-0.000129
10⁶ (CFU/ml),1.14e-05,9.38e-06,6.67e-06,3.34e-06,-0.000183
10⁶ (CFU/ml),1.13e-05,9.27e-06,6.11e-06,2.81e-06,-0.000245
10⁶ (CFU/ml),1.13e-05,9.15e-06,5.37e-06,2.34e-06,-0.000314
10⁶ (CFU/ml),1.13e-05,9.04e-06,4.83e-06,1.93e-06,-0.000397
10⁶ (CFU/ml),1.12e-05,8.93e-06,4.31e-06,1.59e-06,-0.000488
10⁶ (CFU/ml),1.12e-05,8.82e-06,3.78e-06,1.16e-06,-0.00057
10⁶ (CFU/ml),1.12e-05,8.72e-06,3.41e-06,6.59e-07,-0.000639
10⁶ (CFU/ml),1.11e-05,8.74e-06,3.14e-06,1.01e-07,-0.00069
10⁶ (CFU/ml),1.11e-05,8.64e-06,2.91e-06,-5.06e-07,-0.000726
10⁶ (CFU/ml),1.11e-05,8.56e-06,2.65e-06,-1.15e-06,-0.000747
10⁶ (CFU/ml),1.1e-05,8.48e-06,2.39e-06,-1.81e-06,-0.000755
10⁶ (CFU/ml),1.1e-05,8.4e-06,2.14e-06,-2.55e-06,-0.00075
10⁶ (CFU/ml),1.1e-05,8.32e-06,1.87e-06,-3.34e-06,-0.000733
10⁶ (CFU/ml),1.09e-05,8.23e-06,1.6e-06,-4.18e-06,-0.000711
10⁶ (CFU/ml),1.09e-05,8.14e-06,1.45e-06,-4.71e-06,-0.000686
10⁶ (CFU/ml),1.09e-05,8.05e-06,1.25e-06,-5.4e-06,-0.000662
10⁶ (CFU/ml),1.08e-05,7.95e-06,1.04e-06,-5.85e-06,-0.000641
10⁶ (CFU/ml),1.08e-05,7.86e-06,7.7e-07,-6.21e-06,-0.000627
10⁶ (CFU/ml),1.08e-05,7.77e-06,4.82e-07,-6.63e-06,-0.000625
10⁶ (CFU/ml),1.07e-05,7.67e-06,1.65e-07,-6.84e-06,-0.000629
10⁶ (CFU/ml),1.07e-05,7.57e-06,-1.95e-07,-7.21e-06,-0.000642
10⁶ (CFU/ml),1.07e-05,7.48e-06,-6.14e-07,-7.54e-06,-0.000665
10⁶ (CFU/ml),1.06e-05,7.39e-06,-1.05e-06,-7.87e-06,-0.0007
10⁶ (CFU/ml),1.06e-05,7.29e-06,-1.55e-06,-8.17e-06,-0.000748
10⁶ (CFU/ml),1.06e-05,7.2e-06,-2.07e-06,-8.46e-06,-0.000806
10⁶ (CFU/ml),1.05e-05,7.11e-06,-2.41e-06,-8.75e-06,-0.000873
10⁶ (CFU/ml),1.05e-05,7.02e-06,-2.85e-06,-9.03e-06,-0.000935
10⁶ (CFU/ml),1.05e-05,6.94e-06,-3.34e-06,-9.33e-06,-0.000982
10⁶ (CFU/ml),1.04e-05,6.85e-06,-3.8e-06,-9.64e-06,-0.00102
10⁶ (CFU/ml),1.04e-05,6.77e-06,-4.24e-06,-9.94e-06,-0.00106
10⁶ (CFU/ml),1.04e-05,6.69e-06,-4.65e-06,-1.03e-05,-0.00109
10⁶ (CFU/ml),1.04e-05,6.6e-06,-5.06e-06,-1.06e-05,-0.00112
10⁶ (CFU/ml),1.04e-05,6.51e-06,-5.46e-06,-1.1e-05,-0.00115
10⁶ (CFU/ml),1.03e-05,6.42e-06,-5.84e-06,-1.14e-05,-0.00117
10⁶ (CFU/ml),1.03e-05,6.34e-06,-6.2e-06,-1.18e-05,-0.0012
10⁶ (CFU/ml),1.03e-05,6.25e-06,-6.5e-06,-1.23e-05,-0.00122
10⁶ (CFU/ml),1.02e-05,6.17e-06,-6.73e-06,-1.27e-05,-0.00125
10⁶ (CFU/ml),1.01e-05,6.08e-06,-7.01e-06,-1.32e-05,-0.00127
10⁶ (CFU/ml),1.01e-05,6e-06,-7.29e-06,-1.37e-05,-0.0013
10⁶ (CFU/ml),9.93e-06,5.91e-06,-7.57e-06,-1.42e-05,-0.00134
10⁶ (CFU/ml),9.9e-06,5.83e-06,-7.82e-06,-1.47e-05,-0.00137
10⁶ (CFU/ml),9.87e-06,5.74e-06,-8.09e-06,-1.52e-05,-0.00141
10⁶ (CFU/ml),9.84e-06,5.66e-06,-8.33e-06,-1.57e-05,-0.00145
10⁶ (CFU/ml),9.81e-06,5.57e-06,-8.59e-06,-1.62e-05,-0.00149
10⁶ (CFU/ml),9.78e-06,5.49e-06,-8.83e-06,-1.67e-05,-0.00154
10⁶ (CFU/ml),9.75e-06,5.4e-06,-9.09e-06,-1.73e-05,-0.0016
10⁶ (CFU/ml),9.72e-06,5.32e-06,-9.34e-06,-1.78e-05,-0.00166
10⁶ (CFU/ml),9.69e-06,5.23e-06,-9.62e-06,-1.84e-05,-0.00173
10⁶ (CFU/ml),9.66e-06,5.15e-06,-9.88e-06,-1.89e-05,-0.00181
10⁶ (CFU/ml),9.63e-06,5.06e-06,-1.02e-05,-1.95e-05,-0.00189
10⁶ (CFU/ml),9.6e-06,4.98e-06,-1.05e-05,-2.01e-05,-0.00198
10⁶ (CFU/ml),9.57e-06,4.89e-06,-1.08e-05,-2.07e-05,-0.00208
10⁶ (CFU/ml),9.54e-06,4.81e-06,-1.11e-05,-2.14e-05,-0.00218
10⁶ (CFU/ml),9.54e-06,4.73e-06,-1.14e-05,-2.2e-05,-0.00228
10⁶ (CFU/ml),9.49e-06,4.65e-06,-1.18e-05,-2.27e-05,-0.00239
10⁶ (CFU/ml),9.38e-06,4.56e-06,-1.21e-05,-2.35e-05,-0.0025
10⁶ (CFU/ml),9.4e-06,4.48e-06,-1.25e-05,-2.42e-05,-0.00261
10⁶ (CFU/ml),9.44e-06,4.4e-06,-1.28e-05,-2.5e-05,-0.00273
10⁶ (CFU/ml),9.46e-06,4.32e-06,-1.31e-05,-2.57e-05,-0.00284
10⁶ (CFU/ml),9.39e-06,4.23e-06,-1.35e-05,-2.66e-05,-0.00296
10⁶ (CFU/ml),9.38e-06,4.15e-06,-1.38e-05,-2.74e-05,-0.00307
10⁶ (CFU/ml),9.42e-06,4.07e-06,-1.41e-05,-2.83e-05,-0.00319
10⁶ (CFU/ml),9.57e-06,3.99e-06,-1.45e-05,-2.91e-05,-0.0033
10⁶ (CFU/ml),9.64e-06,3.91e-06,-1.48e-05,-3e-05,-0.00342
10⁶ (CFU/ml),9.69e-06,3.83e-06,-1.51e-05,-3.09e-05,-0.00354
10⁶ (CFU/ml),9.72e-06,3.74e-06,-1.55e-05,-3.19e-05,-0.00366
10⁶ (CFU/ml),9.73e-06,3.66e-06,-1.58e-05,-3.28e-05,-0.00378
10⁶ (CFU/ml),9.72e-06,3.57e-06,-1.61e-05,-3.38e-05,-0.0039
10⁶ (CFU/ml),9.7e-06,3.49e-06,-1.65e-05,-3.48e-05,-0.00402
10⁶ (CFU/ml),9.66e-06,3.41e-06,-1.68e-05,-3.58e-05,-0.00414
10⁶ (CFU/ml),9.6e-06,3.32e-06,-1.71e-05,-3.68e-05,-0.00426
10⁶ (CFU/ml),9.56e-06,3.24e-06,-1.75e-05,-3.78e-05,-0.00439
10⁶ (CFU/ml),9.38e-06,3.16e-06,-1.78e-05,-3.88e-05,-0.00451
10⁶ (CFU/ml),9.28e-06,3.08e-06,-1.81e-05,-3.99e-05,-0.00463
10⁶ (CFU/ml),9.12e-06,3e-06,-1.85e-05,-4.09e-05,-0.00476
10⁶ (CFU/ml),8.99e-06,2.92e-06,-1.88e-05,-4.2e-05,-0.00488
10⁶ (CFU/ml),8.92e-06,2.84e-06,-1.92e-05,-4.31e-05,-0.005
10⁶ (CFU/ml),8.93e-06,2.76e-06,-1.95e-05,-4.41e-05,-0.00512
10⁶ (CFU/ml),9e-06,2.68e-06,-1.99e-05,-4.52e-05,-0.00525
10⁶ (CFU/ml),9e-06,2.61e-06,-2.02e-05,-4.63e-05,-0.00537
10⁶ (CFU/ml),8.96e-06,2.53e-06,-2.06e-05,-4.74e-05,-0.0055
10⁶ (CFU/ml),8.91e-06,2.45e-06,-2.09e-05,-4.86e-05,-0.00563
10⁶ (CFU/ml),8.98e-06,2.37e-06,-2.13e-05,-4.97e-05,-0.00576
10⁶ (CFU/ml),9.03e-06,2.29e-06,-2.16e-05,-5.08e-05,-0.00589
10⁶ (CFU/ml),9.03e-06,2.21e-06,-2.2e-05,-5.19e-05,-0.00603
10⁶ (CFU/ml),9.02e-06,2.12e-06,-2.23e-05,-5.31e-05,-0.00616
10⁶ (CFU/ml),9e-06,2.04e-06,-2.27e-05,-5.42e-05,-0.0063
10⁶ (CFU/ml),8.97e-06,1.96e-06,-2.31e-05,-5.54e-05,-0.00644
10⁶ (CFU/ml),8.85e-06,1.9e-06,-2.34e-05,-5.66e-05,-0.00658
10⁶ (CFU/ml),8.78e-06,1.8e-06,-2.38e-05,-5.77e-05,-0.00672
10⁶ (CFU/ml),8.79e-06,1.7e-06,-2.42e-05,-5.89e-05,-0.00684
10⁶ (CFU/ml),8.8e-06,1.6e-06,-2.46e-05,-6.01e-05,-0.00697
10⁶ (CFU/ml),8.8e-06,1.5e-06,-2.49e-05,-6.13e-05,-0.00711
10⁶ (CFU/ml),8.78e-06,1.42e-06,-2.53e-05,-6.25e-05,-0.00725
10⁶ (CFU/ml),8.68e-06,1.34e-06,-2.57e-05,-6.38e-05,-0.0074
10⁶ (CFU/ml),8.7e-06,1.26e-06,-2.61e-05,-6.5e-05,-0.00756
10⁶ (CFU/ml),8.65e-06,1.19e-06,-2.65e-05,-6.62e-05,-0.00772
10⁶ (CFU/ml),8.61e-06,1.13e-06,-2.69e-05,-6.75e-05,-0.00788
10⁶ (CFU/ml),8.58e-06,1.07e-06,-2.73e-05,-6.88e-05,-0.00804
10⁶ (CFU/ml),8.56e-06,1.01e-06,-2.77e-05,-7.01e-05,-0.0082
10⁶ (CFU/ml),8.53e-06,9.57e-07,-2.81e-05,-7.15e-05,-0.00837
10⁶ (CFU/ml),8.52e-06,9.08e-07,-2.85e-05,-7.28e-05,-0.00854
10⁶ (CFU/ml),8.5e-06,8.64e-07,-2.89e-05,-7.42e-05,-0.00872
10⁶ (CFU/ml),8.49e-06,8.24e-07,-2.94e-05,-7.56e-05,-0.0089
10⁶ (CFU/ml),8.49e-06,7.88e-07,-2.98e-05,-7.7e-05,-0.00908
10⁶ (CFU/ml),8.49e-06,7.56e-07,-3.02e-05,-7.84e-05,-0.00926
10⁶ (CFU/ml),8.49e-06,7.28e-07,-3.07e-05,-7.99e-05,-0.00945
10⁶ (CFU/ml),8.5e-06,7.05e-07,-3.11e-05,-8.14e-05,-0.00964
10⁶ (CFU/ml),9.04e-06,1.93e-06,-3.42e-05,-8.85e-05,-0.00956
10⁶ (CFU/ml),9e-06,2.03e-06,-3.3e-05,-8.58e-05,-0.00941
10⁶ (CFU/ml),8.99e-06,2.13e-06,-3.18e-05,-8.32e-05,-0.00926
10⁶ (CFU/ml),8.99e-06,2.23e-06,-3.07e-05,-8.07e-05,-0.00911
10⁶ (CFU/ml),9e-06,2.33e-06,-2.96e-05,-7.83e-05,-0.00895
10⁶ (CFU/ml),9e-06,2.43e-06,-2.86e-05,-7.59e-05,-0.0088
10⁶ (CFU/ml),9.01e-06,2.53e-06,-2.76e-05,-7.36e-05,-0.00864
10⁶ (CFU/ml),9.01e-06,2.63e-06,-2.66e-05,-7.13e-05,-0.00849
10⁶ (CFU/ml),9.03e-06,2.72e-06,-2.57e-05,-6.92e-05,-0.00834
10⁶ (CFU/ml),9.04e-06,2.82e-06,-2.49e-05,-6.71e-05,-0.00818
10⁶ (CFU/ml),9.05e-06,2.91e-06,-2.41e-05,-6.5e-05,-0.00802
10⁶ (CFU/ml),9.05e-06,3.01e-06,-2.33e-05,-6.31e-05,-0.00787
10⁶ (CFU/ml),9.08e-06,3.09e-06,-2.28e-05,-6.13e-05,-0.00771
10⁶ (CFU/ml),9.09e-06,3.18e-06,-2.22e-05,-5.97e-05,-0.00755
10⁶ (CFU/ml),9.1e-06,3.27e-06,-2.16e-05,-5.8e-05,-0.0074
10⁶ (CFU/ml),9.12e-06,3.36e-06,-2.11e-05,-5.63e-05,-0.00724
10⁶ (CFU/ml),9.14e-06,3.45e-06,-2.05e-05,-5.47e-05,-0.00708
10⁶ (CFU/ml),9.15e-06,3.54e-06,-2e-05,-5.3e-05,-0.00692
10⁶ (CFU/ml),9.17e-06,3.63e-06,-1.95e-05,-5.14e-05,-0.00676
10⁶ (CFU/ml),9.19e-06,3.72e-06,-1.9e-05,-4.98e-05,-0.0066
10⁶ (CFU/ml),9.21e-06,3.8e-06,-1.85e-05,-4.83e-05,-0.00644
10⁶ (CFU/ml),9.22e-06,3.89e-06,-1.8e-05,-4.67e-05,-0.00628
10⁶ (CFU/ml),9.24e-06,3.98e-06,-1.76e-05,-4.52e-05,-0.00613
10⁶ (CFU/ml),9.26e-06,4.07e-06,-1.71e-05,-4.38e-05,-0.00597
10⁶ (CFU/ml),9.28e-06,4.15e-06,-1.66e-05,-4.23e-05,-0.00581
10⁶ (CFU/ml),9.29e-06,4.24e-06,-1.62e-05,-4.09e-05,-0.00565
10⁶ (CFU/ml),9.32e-06,4.33e-06,-1.58e-05,-3.96e-05,-0.0055
10⁶ (CFU/ml),9.32e-06,4.42e-06,-1.53e-05,-3.83e-05,-0.00534
10⁶ (CFU/ml),9.35e-06,4.52e-06,-1.49e-05,-3.7e-05,-0.00519
10⁶ (CFU/ml),9.36e-06,4.61e-06,-1.45e-05,-3.58e-05,-0.00504
10⁶ (CFU/ml),9.39e-06,4.7e-06,-1.4e-05,-3.46e-05,-0.00489
10⁶ (CFU/ml),9.39e-06,4.8e-06,-1.35e-05,-3.34e-05,-0.00474
10⁶ (CFU/ml),9.42e-06,4.88e-06,-1.31e-05,-3.23e-05,-0.00459
10⁶ (CFU/ml),9.43e-06,4.97e-06,-1.28e-05,-3.12e-05,-0.00444
10⁶ (CFU/ml),9.43e-06,5.06e-06,-1.25e-05,-3.02e-05,-0.00429
10⁶ (CFU/ml),9.45e-06,5.16e-06,-1.22e-05,-2.92e-05,-0.00415
10⁶ (CFU/ml),9.47e-06,5.24e-06,-1.19e-05,-2.82e-05,-0.004
10⁶ (CFU/ml),9.48e-06,5.34e-06,-1.16e-05,-2.72e-05,-0.00386
10⁶ (CFU/ml),9.49e-06,5.42e-06,-1.13e-05,-2.63e-05,-0.00372
10⁶ (CFU/ml),9.51e-06,5.51e-06,-1.09e-05,-2.53e-05,-0.00359
10⁶ (CFU/ml),9.52e-06,5.6e-06,-1.06e-05,-2.43e-05,-0.00345
10⁶ (CFU/ml),9.54e-06,5.7e-06,-1.02e-05,-2.34e-05,-0.00331
10⁶ (CFU/ml),9.85e-06,5.78e-06,-9.79e-06,-2.25e-05,-0.00318
10⁶ (CFU/ml),9.87e-06,5.87e-06,-9.38e-06,-2.16e-05,-0.00305
10⁶ (CFU/ml),9.87e-06,5.95e-06,-8.94e-06,-2.06e-05,-0.00292
10⁶ (CFU/ml),1e-05,6.04e-06,-8.49e-06,-1.98e-05,-0.0028
10⁶ (CFU/ml),1e-05,6.13e-06,-8.03e-06,-1.89e-05,-0.00267
10⁶ (CFU/ml),1e-05,6.22e-06,-7.55e-06,-1.78e-05,-0.00255
10⁶ (CFU/ml),1.01e-05,6.3e-06,-7.08e-06,-1.7e-05,-0.00243
10⁶ (CFU/ml),1.01e-05,6.39e-06,-6.59e-06,-1.62e-05,-0.00232
10⁶ (CFU/ml),1.01e-05,6.48e-06,-6.09e-06,-1.55e-05,-0.0022
10⁶ (CFU/ml),1.01e-05,6.57e-06,-5.6e-06,-1.49e-05,-0.00209
10⁶ (CFU/ml),1.01e-05,6.66e-06,-5.08e-06,-1.42e-05,-0.00198
10⁶ (CFU/ml),1.01e-05,6.75e-06,-4.37e-06,-1.35e-05,-0.00187
10⁶ (CFU/ml),1.01e-05,6.84e-06,-4.08e-06,-1.28e-05,-0.00176
10⁶ (CFU/ml),1.02e-05,6.93e-06,-3.86e-06,-1.21e-05,-0.00165
10⁶ (CFU/ml),1.02e-05,7.02e-06,-3.58e-06,-1.14e-05,-0.00155
10⁶ (CFU/ml),1.02e-05,7.11e-06,-3.31e-06,-1.07e-05,-0.00145
10⁶ (CFU/ml),1.02e-05,7.19e-06,-3.08e-06,-9.68e-06,-0.00135
10⁶ (CFU/ml),1.02e-05,7.29e-06,-2.84e-06,-8.94e-06,-0.00125
10⁶ (CFU/ml),1.02e-05,7.37e-06,-2.62e-06,-8.07e-06,-0.00115
10⁶ (CFU/ml),1.02e-05,7.46e-06,-2.4e-06,-7.47e-06,-0.00105
10⁶ (CFU/ml),1.03e-05,7.55e-06,-2.19e-06,-6.78e-06,-0.000957
10⁶ (CFU/ml),1.03e-05,7.63e-06,-1.96e-06,-6.02e-06,-0.000867
10⁶ (CFU/ml),1.03e-05,7.71e-06,-1.7e-06,-5.39e-06,-0.000782
10⁶ (CFU/ml),1.03e-05,7.79e-06,-1.54e-06,-4.95e-06,-0.000701
10⁶ (CFU/ml),1.04e-05,7.87e-06,-1.35e-06,-4.5e-06,-0.000626
10⁶ (CFU/ml),1.04e-05,7.95e-06,-1.15e-06,-4.09e-06,-0.000556
10⁶ (CFU/ml),1.04e-05,8.02e-06,-9.09e-07,-3.69e-06,-0.000491
10⁶ (CFU/ml),1.04e-05,8.09e-06,-6.22e-07,-3.26e-06,-0.000433
10⁶ (CFU/ml),1.05e-05,8.18e-06,-2.88e-07,-3.09e-06,-0.00038
10⁶ (CFU/ml),1.05e-05,8.25e-06,1.15e-07,-2.94e-06,-0.000331
10⁶ (CFU/ml),1.05e-05,8.33e-06,5.67e-07,-2.75e-06,-0.000287
10⁶ (CFU/ml),1.05e-05,8.4e-06,1.07e-06,-2.54e-06,-0.000248
10⁶ (CFU/ml),1.05e-05,8.48e-06,1.64e-06,-2.26e-06,-0.000214
10⁶ (CFU/ml),1.05e-05,8.49e-06,2.25e-06,-1.87e-06,-0.000183
10⁶ (CFU/ml),1.06e-05,8.58e-06,2.58e-06,-1.51e-06,-0.000155
10⁶ (CFU/ml),1.06e-05,8.69e-06,3.02e-06,-9.6e-07,-0.000128
10⁶ (CFU/ml),1.06e-05,8.8e-06,3.54e-06,-3.09e-07,-0.000104
10⁶ (CFU/ml),1.06e-05,8.85e-06,4.05e-06,5.28e-07,-7.93e-05
10⁶ (CFU/ml),1.06e-05,8.9e-06,4.52e-06,1.43e-06,-5.52e-05
10⁶ (CFU/ml),1.07e-05,9.05e-06,5e-06,2.06e-06,-3.1e-05
10⁶ (CFU/ml),1.07e-05,9.21e-06,5.45e-06,2.9e-06,-6.34e-06
10⁶ (CFU/ml),1.07e-05,9.36e-06,5.9e-06,3.57e-06,1.83e-05
10⁶ (CFU/ml),1.08e-05,9.44e-06,6.34e-06,4.47e-06,4.51e-05
10⁶ (CFU/ml),1.08e-05,9.56e-06,6.75e-06,5.28e-06,7.5e-05
10⁶ (CFU/ml),1.08e-05,9.66e-06,7.1e-06,5.87e-06,0.000109
10⁶ (CFU/ml),1.08e-05,9.77e-06,7.31e-06,6.4e-06,0.000148
10⁶ (CFU/ml),1.08e-05,9.87e-06,7.62e-06,6.99e-06,0.000192
10⁶ (CFU/ml),1.08e-05,9.97e-06,7.9e-06,7.54e-06,0.000243
10⁶ (CFU/ml),1.09e-05,1.01e-05,8.21e-06,8.07e-06,0.000301
10⁶ (CFU/ml),1.09e-05,1.01e-05,8.52e-06,8.59e-06,0.000363
10⁶ (CFU/ml),1.09e-05,1.02e-05,8.83e-06,9.04e-06,0.000429
10⁶ (CFU/ml),1.09e-05,1.03e-05,9.14e-06,9.41e-06,0.000498
10⁶ (CFU/ml),1.1e-05,1.04e-05,9.46e-06,9.83e-06,0.000576
10⁶ (CFU/ml),1.1e-05,1.04e-05,9.79e-06,1.02e-05,0.000649
10⁶ (CFU/ml),1.1e-05,1.05e-05,1.01e-05,1.07e-05,0.000716
10⁶ (CFU/ml),1.11e-05,1.05e-05,1.05e-05,1.12e-05,0.000777
10⁶ (CFU/ml),1.11e-05,1.06e-05,1.09e-05,1.17e-05,0.000831
10⁶ (CFU/ml),1.11e-05,1.07e-05,1.12e-05,1.23e-05,0.000882
10⁶ (CFU/ml),1.11e-05,1.07e-05,1.16e-05,1.28e-05,0.000933
10⁶ (CFU/ml),1.11e-05,1.08e-05,1.21e-05,1.35e-05,0.000968
10⁶ (CFU/ml),1.12e-05,1.09e-05,1.25e-05,1.41e-05,0.000984
10⁶ (CFU/ml),1.12e-05,1.1e-05,1.29e-05,1.48e-05,0.000984
10⁶ (CFU/ml),1.12e-05,1.11e-05,1.34e-05,1.55e-05,0.000969
10⁶ (CFU/ml),1.12e-05,1.12e-05,1.38e-05,1.62e-05,0.000944
10⁶ (CFU/ml),1.12e-05,1.13e-05,1.43e-05,1.7e-05,0.000912
10⁶ (CFU/ml),1.13e-05,1.14e-05,1.48e-05,1.77e-05,0.000877
10⁶ (CFU/ml),1.13e-05,1.15e-05,1.52e-05,1.84e-05,0.000842
10⁶ (CFU/ml),1.13e-05,1.16e-05,1.56e-05,1.92e-05,0.000809
10⁶ (CFU/ml),1.13e-05,1.17e-05,1.61e-05,2e-05,0.00078
10⁶ (CFU/ml),1.13e-05,1.17e-05,1.66e-05,2.08e-05,0.000758
10⁶ (CFU/ml),1.14e-05,1.18e-05,1.71e-05,2.16e-05,0.000743
10⁶ (CFU/ml),1.14e-05,1.19e-05,1.76e-05,2.24e-05,0.000737
10⁶ (CFU/ml),1.14e-05,1.2e-05,1.81e-05,2.33e-05,0.000745
10⁶ (CFU/ml),1.14e-05,1.21e-05,1.86e-05,2.41e-05,0.000758
10⁶ (CFU/ml),1.15e-05,1.22e-05,1.91e-05,2.5e-05,0.000779
10⁶ (CFU/ml),1.15e-05,1.23e-05,1.96e-05,2.6e-05,0.000796
10⁶ (CFU/ml),1.15e-05,1.24e-05,2.01e-05,2.69e-05,0.000818
